Aguascalientes				
Bagre				
2018	397.86	397.71	24.73	9,836
Jaiba				
2011	117.15	117.15	11.38	1,333
2012	143.81	143.59	10.86	1,560
2013	313.46	313.46	10.29	3,224
2014	299.81	298.91	12.03	3,595
2015	230.35	230.35	12.42	2,861
2016	147.77	147.73	18.60	2,747
2017	336.91	336.91	13.55	4,564
2018	478.49	478.49	18.94	9,065
Jurel				
2011	81.39	81.39	8.54	695
2012	92.79	92.79	6.56	608
2013	44.58	44.58	8.91	397
2014	53.00	53.00	8.22	436
2015	165.19	165.19	7.74	1,279
2016	403.77	403.71	7.84	3,165
2017	279.97	279.97	7.70	2,155
2018	260.79	260.79	11.05	2,881
Langostino				
2011	0.26	0.26	137.62	35
2012	0.11	0.11	34.94	4
2013	0.79	0.79	54.76	43
2014	0.32	0.32	50.65	16
2015	0.05	0.05	50.80	3
2016	0.47	0.47	49.98	23
2017	0.71	0.71	51.62	37
2018	0.34	0.34	89.76	31
Lebrancha				
2011	62.71	62.71	13.29	833
2012	41.19	41.19	15.79	651
2013	33.70	33.70	14.93	503
2014	9.95	9.95	8.30	83
2015	36.43	36.43	10.08	367
2016	11.60	11.58	11.41	132
2017	10.31	10.31	10.10	104
2018	26.59	26.59	20.89	555
Lengua				
2017	27.96	27.96	16.59	464
Lenguado				
2011	5.08	5.08	9.58	49
2012	49.75	49.75	7.48	372
2013	25.19	25.19	17.54	442
2014	0.12	0.12	14.55	2
2015	4.27	4.27	16.16	69
2016	2.86	2.85	18.93	54
2018	22.12	22.12	16.21	359
Lisa				
2011	50.45	45.81	22.27	1,020
2012	94.27	77.67	24.21	1,880
2013	117.88	117.88	29.50	3,478
2014	86.01	83.81	10.08	845
2015	111.76	111.76	8.86	991
2016	389.79	389.12	9.42	3,665
2017	521.20	508.60	9.78	4,972
2018	325.52	325.52	26.11	8,499
Mero				
2011	48.78	48.75	24.88	1,213
2012	97.95	97.95	24.41	2,391
2013	93.47	93.45	23.67	2,212
2014	71.52	71.52	31.89	2,281
2015	73.93	73.12	32.83	2,400
2016	75.28	75.22	33.42	2,514
2017	76.44	76.38	32.89	2,512
2018	148.68	148.68	28.41	4,224
Mojarra				
2011	9,231.24	9,087.03	17.07	155,115
2012	10,961.62	10,799.94	16.96	183,133
2013	16,444.91	16,262.85	17.39	282,732
2014	23,937.86	23,713.64	16.34	387,524
2015	29,135.71	28,819.54	16.79	483,790
2016	36,079.34	35,678.87	16.71	596,027
2017	26,759.27	26,421.49	18.76	495,538
2018	28,229.61	27,788.15	19.86	551,884
Otras especies				
2011	324.07	326.11	10.02	3,268
2012	262.01	265.05	14.45	3,831
2013	324.19	312.80	14.32	4,479
2014	402.29	390.93	13.04	5,100
2015	302.60	294.32	12.87	3,788
2016	263.92	258.14	12.95	3,344
2017	419.96	417.41	12.47	5,206
2018	895.95	891.48	15.26	13,601
Otras sin registro oficial				
2011	175.76	175.76	7.02	1,235
2012	270.09	268.36	16.60	4,456
2013	100.00	100.00	20.00	2,000
Pargo				
2011	65.93	65.93	29.80	1,965
2012	147.47	147.47	23.71	3,497
2013	79.91	79.63	27.64	2,201
2014	98.94	98.94	31.88	3,154
2015	99.33	99.33	31.63	3,142
2016	171.83	171.68	31.92	5,481
2017	184.09	184.09	31.65	5,827
2018	184.12	183.56	31.63	5,807
Pepino de mar				
2012	0.13	0.13	45.00	6
Pámpano				
2015	0.24	0.24	8.66	2
2016	0.02	0.02	16.50	0
Raya y similares				
2011	70.28	70.28	12.18	856
2012	56.60	56.60	10.95	620
2013	49.75	49.75	10.28	511
2014	34.62	34.34	10.39	357
2015	25.37	25.37	10.66	270
2016	75.03	75.00	10.30	773
2017	60.08	60.08	11.42	686
2018	114.92	114.92	14.74	1,694
Robalo				
2011	207.13	205.93	46.87	9,652
2012	273.91	271.14	44.62	12,097
2013	229.30	226.14	47.28	10,693
2014	249.48	248.43	46.95	11,665
2015	374.62	373.37	46.23	17,260
2016	421.07	419.56	46.29	19,420
2017	503.52	502.02	46.30	23,244
2018	393.84	393.54	36.25	14,266
Ronco				
2016	2.33	2.25	9.25	21
2017	0.50	0.50	8.86	4
Rubia y Villajaiba				
2017	0.76	0.76	26.87	20
Rubio				
2013	0.90	0.90	26.67	24
2016	0.61	0.59	13.39	8
2017	1.36	1.36	14.31	19
2018	2.60	2.60	26.31	68
Sardina				
2011	618.18	532.91	8.00	4,263
2016	3.57	3.18	0.98	3
2017	0.43	0.40	0.95	0
Sierra				
2011	227.12	227.12	16.94	3,846
2012	250.53	250.53	14.55	3,645
2013	215.07	215.07	14.52	3,123
2014	308.44	309.17	15.17	4,690
2015	187.42	187.41	15.82	2,965
2016	404.10	403.92	20.95	8,463
2017	140.17	140.17	17.26	2,420
2018	360.66	360.66	21.32	7,690
Tiburón				
2011	1,733.59	1,729.29	15.24	26,360
2012	1,233.12	1,237.06	17.71	21,908
2013	1,702.98	1,703.04	19.38	33,004
2014	867.47	1,723.78	16.22	27,967
2015	625.13	1,318.90	15.91	20,979
2016	1,248.28	1,539.80	15.51	23,885
2017	2,694.95	2,905.92	15.73	45,708
2018	6,840.44	6,831.96	14.93	102,016
TOTAL	411,291.63	408,050.07	0.00	7,012,935
				
Chihuahua				
Bagre				
2011	98.73	89.75	32.08	2,879
2012	159.06	148.27	32.65	4,840
2013	94.83	91.94	29.96	2,754
2014	113.14	110.11	28.73	3,164
2015	166.41	163.01	34.89	5,687
2016	152.60	145.62	29.42	4,284
2017	101.81	96.30	27.25	2,624
2018	96.09	89.59	27.00	2,419
Carpa				
2011	308.27	279.67	13.59	3,800
2012	746.84	645.95	18.25	11,787
2013	284.27	253.13	16.22	4,107
2014	344.97	304.04	13.80	4,196
2015	553.79	516.70	14.18	7,327
2016	478.88	447.05	9.27	4,144
2017	610.34	550.00	8.80	4,842
2018	492.47	455.32	9.00	4,098
Charal				
2012	0.02	0.02	24.65	0
Lobina				
2011	19.21	17.47	52.00	908
2012	34.42	32.71	51.95	1,699
2013	20.87	19.75	45.74	903
2014	13.53	12.31	30.64	377
2015	22.40	21.08	29.40	620
2016	32.52	30.52	29.26	893
2017	45.24	42.44	29.71	1,261
2018	36.87	34.41	29.80	1,025
Mojarra				
2011	136.04	123.67	29.59	3,659
2012	193.81	180.60	30.57	5,520
2013	144.95	139.94	24.33	3,404
2014	149.86	144.44	17.12	2,473
2015	279.41	273.00	20.86	5,696
2016	201.24	192.75	17.40	3,355
2017	173.92	165.83	21.94	3,638
2018	195.79	185.85	21.51	3,998
Trucha				
2011	195.40	195.40	55.25	10,796
2012	219.96	219.96	65.00	14,297
2013	175.80	175.80	10.13	1,780
2014	386.77	386.77	47.60	18,410
2015	411.15	411.15	76.91	31,622
2016	189.86	189.86	78.02	14,812
2017	203.98	203.98	77.80	15,870
2018	301.94	301.94	77.95	23,537
TOTAL	8,587.44	8,088.09	0.00	243,504
				
Durango				
Bagre				
2011	468.39	468.39	36.26	16,984
2012	289.52	289.52	32.75	9,481
2013	71.96	71.96	26.00	1,871
2014	119.07	119.07	30.43	3,623
2015	122.51	120.97	20.20	2,444
2016	103.16	102.16	23.09	2,359
2017	102.38	101.28	28.84	2,921
2018	72.23	71.24	29.94	2,133
Carpa				
2011	1,380.72	1,380.72	15.07	20,802
2012	550.81	550.81	15.02	8,271
2013	163.81	163.81	14.47	2,370
2014	200.82	200.82	15.14	3,041
2015	289.38	284.80	12.01	3,420
2016	352.58	346.94	11.08	3,843
2017	388.79	386.32	12.66	4,890
2018	338.99	335.08	12.42	4,162
Lobina				
2011	385.84	385.84	34.79	13,422
2012	167.92	167.92	43.91	7,374
2013	43.60	43.60	47.00	2,049
2014	61.50	61.50	31.38	1,930
2015	75.40	74.75	30.75	2,298
2016	46.47	46.40	45.64	2,118
2017	60.86	60.25	59.07	3,559
2018	41.91	41.24	48.95	2,019
Mojarra				
2011	2,004.79	2,004.79	19.63	39,360
2012	567.46	566.56	20.19	11,441
2013	122.30	122.30	18.00	2,201
2014	204.54	204.54	17.61	3,603
2015	294.18	287.78	16.86	4,851
2016	513.17	506.53	18.12	9,181
2017	473.08	466.92	23.05	10,761
2018	391.70	382.18	24.00	9,171
Otras especies				
2011	173.95	173.95	21.19	3,686
2012	181.42	181.42	19.04	3,454
2013	59.11	59.11	20.00	1,182
2014	65.53	65.53	16.75	1,098
2015	55.49	55.44	11.69	648
2016	56.40	55.95	18.49	1,034
2017	61.72	61.22	14.06	861
2018	47.87	45.71	14.72	673
Otras sin registro oficial				
2011	59.54	59.54	8.40	500
Trucha				
2011	399.73	399.73	49.25	19,685
2012	194.28	194.28	52.00	10,102
2013	122.51	122.51	50.00	6,125
2014	82.86	82.03	52.98	4,346
2015	147.44	147.44	74.62	11,001
2016	187.29	187.29	79.15	14,824
2017	216.34	216.22	77.24	16,701
2018	196.61	196.57	77.86	15,305
TOTAL	12,777.89	12,720.90	0.00	329,177
				
Guanajuato				
Bagre				
2011	9.70	9.70	39.05	379
2012	10.73	10.73	40.30	432
2013	7.40	7.40	43.19	320
2014	14.47	14.47	33.05	478
2015	7.99	7.99	43.14	345
2016	10.89	10.89	52.70	574
2017	4.69	4.69	49.46	232
2018	7.51	7.51	46.50	349
Carpa				
2011	1,171.21	1,171.21	8.09	9,477
2012	1,033.30	1,033.30	9.05	9,354
2013	995.07	995.07	10.95	10,895
2014	1,097.05	1,097.00	6.20	6,799
2015	746.58	746.58	7.76	5,794
2016	691.39	691.39	5.83	4,034
2017	700.92	700.92	6.81	4,770
2018	688.37	688.37	6.26	4,306
Charal				
2011	371.70	370.50	7.48	2,772
2012	309.16	309.16	10.00	3,092
2013	301.15	300.77	8.77	2,637
2014	366.23	366.23	7.73	2,832
2015	223.20	223.20	11.31	2,524
2016	204.65	204.65	9.71	1,986
2017	170.05	170.05	11.61	1,975
2018	261.29	261.29	13.04	3,408
Lobina				
2011	6.76	6.76	30.19	204
2012	4.74	4.74	31.50	149
2013	4.39	4.39	35.00	154
2014	5.71	5.71	20.57	117
2015	2.58	2.58	29.23	76
2016	2.49	2.49	34.46	86
2017	2.26	2.26	36.92	83
2018	2.65	2.65	35.50	94
Mojarra				
2011	1,025.15	1,025.05	9.99	10,242
2012	934.05	933.09	11.85	11,057
2013	933.15	930.63	15.75	14,655
2014	1,048.56	1,045.16	14.80	15,472
2015	643.23	643.23	15.23	9,799
2016	641.42	641.42	15.85	10,168
2017	561.15	561.15	16.60	9,313
2018	616.18	616.18	15.94	9,822
Otras especies				
2011	116.29	116.29	10.79	1,254
2012	387.20	387.20	4.23	1,638
2013	695.75	695.75	20.00	13,915
2014	726.77	726.77	9.48	6,887
2015	728.47	728.47	11.34	8,262
2016	695.85	695.85	12.79	8,897
2017	628.65	628.65	12.44	7,820
2018	615.61	615.61	12.33	7,593
Otras sin registro oficial				
2011	155.27	155.27	7.23	1,122
Trucha				
2012	0.05	0.05	60.00	3
2013	0.09	0.09	60.00	5
2014	0.10	0.10	50.06	5
2015	0.01	0.01	71.41	0
2016	0.01	0.01	39.00	0
2018	0.00	0.00	0	0
TOTAL	20,589.28	20,580.67	0.00	228,658
				
Guerrero				
Abulón				
2014	0.67	0.67	292.04	195
Almeja				
2011	31.24	21.47	31.15	669
2012	27.41	15.61	40.41	631
2013	37.60	19.20	36.61	703
2014	25.87	25.01	17.11	428
2015	77.72	77.72	26.79	2,082
2016	80.01	79.98	48.37	3,868
2017	255.70	255.70	102.19	26,130
2018	492.70	315.28	73.51	23,176
Atún				
2011	29.37	29.37	26.99	793
2012	48.62	48.62	35.20	1,711
2013	90.03	90.03	39.31	3,539
2014	234.54	234.54	10.76	2,523
2015	265.44	265.43	52.72	13,993
2016	225.65	224.73	46.07	10,353
2017	601.05	601.05	28.77	17,293
2018	298.18	298.18	36.47	10,876
Bagre				
2011	151.80	151.80	24.93	3,784
2012	139.46	139.46	31.78	4,432
2013	634.88	634.88	31.88	20,241
2014	1,948.74	1,948.74	33.42	65,135
2015	1,341.76	1,341.76	18.02	24,177
2016	218.97	218.92	42.63	9,333
2017	543.98	543.98	51.45	27,988
2018	49.69	49.69	36.89	1,833
Bandera				
2011	431.72	431.65	15.39	6,644
2012	646.67	645.59	15.32	9,888
2013	672.52	672.52	13.23	8,897
2014	948.61	948.36	9.79	9,285
2015	1,045.33	1,045.07	9.42	9,849
2016	1,155.76	1,154.04	9.62	11,098
2017	1,724.54	1,724.34	9.34	16,111
2018	2,166.20	2,166.15	9.45	20,470
Baqueta				
2012	3.42	2.74	25.00	68
2013	0.44	0.35	14.58	5
2017	0.12	0.12	50.00	6
Barrilete				
2011	16.53	16.53	8.53	141
2012	17.18	17.18	10.02	172
2013	28.39	28.39	10.46	297
2014	23.07	23.07	7.69	177
2015	24.35	24.35	7.38	180
2016	28.06	27.60	8.89	245
2017	43.34	43.30	9.78	423
2018	10.53	10.53	17.16	181
Berrugata				
2011	3.57	3.57	22.14	79
2012	6.49	6.46	23.71	153
2013	9.69	9.60	20.75	199
2014	3.73	3.73	10.67	40
2015	3.24	3.22	9.17	30
2016	8.28	8.23	9.55	79
2017	10.23	10.23	10.78	110
2018	1.27	1.27	10.78	14
Besugo				
2016	0.03	0.03	23.00	1
2017	7.80	7.80	21.74	170
Bonito				
2012	0.50	0.50	10.00	5
2014	1.44	1.44	7.65	11
2015	0.17	0.17	6.41	1
2016	0.08	0.08	6.63	1
2018	0.50	0.50	24.92	12
Cabrilla				
2011	10.18	10.17	26.45	269
2012	18.42	18.33	24.02	440
2013	38.31	38.13	22.78	869
2014	77.74	77.73	8.21	638
2015	179.34	179.34	7.49	1,344
2016	259.51	259.41	7.89	2,045
2017	409.12	409.12	20.23	8,277
2018	352.14	352.14	20.23	7,124
Calamar				
2013	35.01	35.01	30.00	1,050
2014	0.34	2.02	5.82	12
Camarón				
2011	22.90	21.50	57.74	1,241
2012	45.57	43.05	66.18	2,849
2013	536.96	536.82	73.77	39,603
2014	546.21	546.09	56.08	30,626
2015	338.53	339.18	62.01	21,031
2016	278.22	274.86	70.75	19,447
2017	182.02	181.55	82.99	15,067
2018	420.54	419.43	90.09	37,785
Caracol				
2011	226.06	60.65	27.40	1,662
2012	143.01	52.31	27.86	1,457
2013	109.21	48.71	34.16	1,664
2014	112.72	78.63	18.57	1,460
2015	234.54	194.71	15.28	2,976
2016	195.85	194.80	14.68	2,859
2017	361.83	234.45	15.07	3,533
2018	157.56	156.20	35.80	5,592
Carpa				
2011	9.41	9.41	10.92	103
2012	35.32	35.32	8.41	297
2013	202.47	202.39	8.38	1,696
2014	90.68	90.68	5.74	520
2015	73.93	73.93	6.18	457
2016	47.18	47.12	5.80	273
2017	472.70	470.27	13.57	6,384
2018	62.97	62.97	16.61	1,046
Cazón				
2011	138.26	138.02	30.85	4,259
2012	125.21	122.00	31.09	3,793
2013	216.65	218.99	26.95	5,901
2014	119.34	117.52	17.26	2,028
2015	168.02	166.60	16.74	2,790
2016	168.90	168.44	16.89	2,845
2018	139.42	138.42	22.24	3,078
Charal				
2011	450.00	190.24	7.26	1,381
2012	581.27	187.44	9.26	1,735
2013	570.22	243.32	8.95	2,178
2014	286.72	141.59	7.56	1,070
2015	578.25	350.44	8.55	2,997
2016	1,046.48	776.60	10.52	8,166
2017	829.15	431.37	11.47	4,946
2018	464.48	312.99	22.57	7,064
Cintilla				
2015	0.33	0.33	10.07	3
Corvina				
2011	64.77	64.59	15.36	992
2012	47.70	47.56	18.21	866
2013	45.51	45.41	23.01	1,045
2014	47.59	47.57	17.86	849
2015	78.34	78.29	17.14	1,342
2016	77.12	77.06	16.94	1,306
2017	61.63	61.43	17.97	1,104
2018	48.16	48.00	34.72	1,666
Erizo				
2012	0.88	0.88	39.32	35
2014	0.50	0.50	32.08	16
2016	0.02	0.02	49.00	1
Esmedregal				
2011	3.53	3.46	27.64	96
2012	0.59	0.57	20.49	12
2013	0.60	0.60	43.78	26
2014	1.32	1.32	25.30	33
2015	1.61	1.61	24.29	39
2016	1.55	1.55	24.69	38
2017	3.58	3.58	26.94	96
2018	2.49	2.49	26.96	67
Guachinango				
2011	656.43	655.85	43.22	28,346
2012	606.59	602.43	48.77	29,381
2013	689.50	685.77	48.71	33,403
2014	1,086.03	1,081.96	44.43	48,074
2015	1,612.49	1,602.32	43.93	70,389
2016	1,874.16	1,860.84	45.03	83,788
2017	2,510.17	2,496.13	43.75	109,214
2018	1,594.51	1,585.17	51.00	80,839
Jaiba				
2011	0.41	0.36	39.34	14
2012	0.78	0.78	5.00	4
2013	17.70	17.57	7.42	130
2014	3.74	3.74	13.21	49
2015	33.01	33.01	12.42	410
2016	112.21	112.17	18.11	2,031
2017	51.62	51.47	12.57	647
2018	82.42	82.42	16.71	1,377
Jurel				
2011	634.94	633.84	11.85	7,510
2012	667.03	666.07	13.35	8,894
2013	554.32	554.23	13.19	7,313
2014	985.36	985.11	8.37	8,243
2015	1,051.33	1,051.13	7.77	8,166
2016	1,061.34	1,060.48	7.96	8,438
2017	1,585.50	1,585.07	7.78	12,331
2018	1,094.69	1,094.66	20.84	22,817
Langosta				
2013	150.00	150.00	50.00	7,500
2014	126.03	126.03	137.26	17,299
2015	501.85	501.24	137.11	68,728
2016	332.90	331.69	140.98	46,763
2017	224.25	224.25	135.73	30,437
2018	60.12	60.12	64.18	3,858
Langostino				
2011	185.05	185.05	43.50	8,049
2012	160.52	160.52	36.37	5,838
2013	138.17	138.17	33.41	4,616
2014	402.32	402.30	51.79	20,836
2015	338.13	338.12	52.17	17,641
2016	551.38	551.00	51.08	28,147
2017	997.25	997.25	51.64	51,495
2018	874.46	874.46	34.24	29,939
Lebrancha				
2013	0.13	0.13	21.50	3
2014	57.55	57.52	9.11	524
2015	51.51	51.51	9.30	479
2016	38.80	38.76	10.28	398
2017	103.33	103.33	9.48	979
2018	73.00	73.00	14.70	1,073
Lengua				
2017	14.98	14.98	17.37	260
Lenguado				
2011	4.79	4.79	16.84	81
2012	3.46	3.46	22.56	78
2013	12.21	12.21	22.58	276
2014	13.53	13.53	18.69	253
2015	14.08	14.08	17.79	250
2016	9.57	9.52	18.43	175
2018	2.36	2.36	21.90	52
Lisa				
2011	295.47	295.23	12.53	3,699
2012	250.67	249.76	14.76	3,686
2013	221.71	221.40	16.71	3,700
2014	286.15	286.01	9.14	2,615
2015	534.56	533.66	9.15	4,882
2016	1,901.19	1,898.58	9.36	17,770
2017	3,619.27	3,618.74	9.96	36,026
2018	4,339.53	4,339.12	9.96	43,197
Mero				
2011	12.91	12.90	24.57	317
2012	8.33	7.95	23.37	186
2013	6.71	6.53	31.11	203
2014	14.40	14.03	31.57	443
2015	24.63	23.41	32.50	761
2016	14.07	13.99	34.36	481
2017	16.80	16.69	33.82	565
2018	4.79	4.78	37.05	177
Mojarra				
2011	1,168.21	1,167.81	14.73	17,202
2012	1,532.77	1,530.62	15.06	23,056
2013	2,369.31	2,369.31	15.03	35,612
2014	3,134.32	3,133.36	17.02	53,337
2015	3,929.34	3,903.21	16.93	66,064
2016	5,302.75	5,299.69	15.78	83,618
2017	6,347.27	6,282.61	21.46	134,810
2018	5,674.02	5,673.86	27.11	153,803
Ostión				
2011	462.46	110.35	27.74	3,061
2012	400.80	123.27	29.20	3,600
2013	648.49	420.57	25.16	10,581
2014	921.96	865.17	12.51	10,821
2015	890.32	890.29	3.84	3,417
2016	2,008.60	1,990.47	9.45	18,804
2017	1,170.77	1,160.40	5.56	6,453
2018	999.54	997.58	31.98	31,900
Otras especies				
2011	1,758.90	1,769.11	8.15	14,420
2012	883.22	859.97	17.79	15,302
2013	842.64	800.51	19.44	15,564
2014	1,221.61	1,204.41	13.07	15,743
2015	1,485.13	1,485.23	12.87	19,119
2016	1,851.70	1,819.07	12.64	22,998
2017	2,392.87	2,182.06	12.56	27,413
2018	1,945.88	1,937.12	19.13	37,061
Otras sin registro oficial				
2011	771.11	771.11	7.59	5,856
2012	1,239.74	1,072.46	22.08	23,675
Pargo				
2011	327.74	327.47	38.71	12,675
2012	368.55	363.89	40.56	14,759
2013	393.16	390.68	39.49	15,429
2014	571.17	568.43	32.74	18,612
2015	801.73	797.34	31.62	25,209
2016	1,007.86	1,003.84	31.66	31,778
2017	1,284.40	1,279.52	31.56	40,387
2018	931.56	928.26	50.05	46,463
Peces de ornato				
2014	0.08	0.08	738.74	57
2017	5.00	5.00	678.30	3,392
Pepino de mar				
2017	28.76	28.76	30.41	875
Pierna				
2011	1.08	1.06	24.58	26
2012	1.85	1.85	22.56	42
2016	0.12	0.12	15.00	2
2018	0.60	0.60	35.52	21
Pulpo				
2011	93.57	93.57	38.23	3,577
2012	131.13	131.13	51.40	6,741
2013	201.60	201.60	49.94	10,068
2014	151.94	151.94	39.06	5,934
2015	311.30	311.30	36.26	11,287
2016	279.99	279.83	41.37	11,578
2017	590.52	590.52	52.79	31,171
2018	499.38	499.38	61.66	30,791
Pámpano				
2011	59.72	59.72	21.91	1,308
2012	61.12	61.08	19.07	1,165
2013	46.15	46.15	19.44	897
2014	60.42	60.42	17.71	1,070
2015	61.19	61.13	17.41	1,064
2016	44.71	44.65	17.32	773
2017	49.56	49.56	15.18	752
2018	42.37	42.37	19.28	817
Raya y similares				
2011	90.50	88.62	15.02	1,331
2012	108.19	102.14	12.68	1,295
2013	126.78	123.40	12.38	1,527
2014	149.38	145.98	10.50	1,533
2015	195.56	191.97	10.24	1,966
2016	448.81	437.95	10.23	4,479
2017	405.99	396.22	11.27	4,463
2018	250.87	243.63	20.71	5,045
Robalo				
2011	122.19	122.18	43.84	5,356
2012	101.65	100.79	44.20	4,455
2013	115.81	114.76	43.61	5,005
2014	230.43	229.28	45.66	10,470
2015	329.05	326.59	46.26	15,109
2016	551.97	550.05	45.83	25,211
2017	369.27	366.94	46.18	16,944
2018	352.42	350.20	48.48	16,979
Ronco				
2011	205.24	205.23	21.41	4,394
2012	242.71	242.64	21.09	5,117
2013	187.79	187.74	21.11	3,963
2014	369.03	369.00	9.87	3,642
2015	403.53	403.42	9.10	3,671
2016	389.69	388.31	9.25	3,590
2017	991.01	989.97	9.13	9,043
2018	476.23	475.27	9.22	4,382
Rubia y Villajaiba				
2014	0.07	0.06	27.72	2
Rubio				
2012	0.62	0.62	15.00	9
2014	0.34	0.34	11.56	4
Sardina				
2011	1.24	1.07	2.64	3
2013	1.04	0.90	13.72	12
2015	0.11	0.10	0.88	0
Sierra				
2011	234.09	234.08	22.57	5,282
2012	265.71	265.54	22.74	6,040
2013	224.02	224.02	23.40	5,241
2014	375.63	375.61	16.51	6,201
2015	506.89	506.78	15.99	8,104
2016	375.81	374.71	17.66	6,618
2017	286.62	286.62	16.48	4,724
2018	179.72	179.70	24.36	4,377
Tiburón				
2011	279.11	278.93	21.67	6,044
2012	235.06	231.95	22.35	5,184
2013	443.64	439.92	26.99	11,874
2014	179.02	172.88	16.25	2,810
2015	271.13	267.71	15.76	4,220
2016	544.72	545.15	15.40	8,393
2017	575.51	568.69	15.58	8,861
2018	341.14	337.82	21.15	7,145
Trucha				
2013	38.10	38.10	20.00	762
2014	45.00	45.00	50.97	2,293
2016	52.72	52.72	87.98	4,638
2017	17.08	17.08	58.25	995
2018	4.27	4.27	58.28	249
TOTAL	137,565.22	132,905.90	0.00	3,144,094
				
Hidalgo				
Bagre				
2011	59.22	59.19	71.47	4,231
2012	110.34	109.94	70.78	7,782
2013	60.04	60.04	74.39	4,467
2014	30.48	30.46	32.18	980
2015	28.08	28.08	29.51	828
2016	48.69	48.64	38.01	1,849
2017	91.97	91.74	64.37	5,905
2018	15.33	15.25	65.43	998
Camarón				
2014	0.18	0.18	66.73	12
Caracol				
2014	0.00	0.36	10.00	4
Carpa				
2011	3,715.12	3,707.65	16.80	62,272
2012	3,517.88	3,512.64	18.40	64,650
2013	4,450.58	4,441.65	14.59	64,809
2014	5,467.97	5,467.69	12.79	69,917
2015	5,470.53	5,468.57	7.99	43,676
2016	4,606.49	4,604.36	11.34	52,196
2017	4,074.64	4,073.74	18.22	74,205
2018	3,951.77	3,950.16	17.52	69,210
Charal				
2011	7.00	7.00	11.43	80
2012	21.16	21.16	13.59	288
2013	22.01	22.01	19.35	426
2014	24.68	24.68	11.84	292
2015	26.00	26.00	11.64	303
2016	19.81	19.81	10.68	212
2017	0.67	0.67	11.19	8
2018	1.73	1.73	13.81	24
Langostino				
2015	2.00	2.00	51.75	104
Lobina				
2011	16.20	14.73	20.48	302
2012	19.75	19.56	24.06	471
2013	22.56	22.44	23.58	529
2014	4.99	4.92	30.39	149
2015	3.01	2.86	26.80	77
2016	4.57	4.43	27.09	120
2017	0.25	0.25	30.00	8
2018	0.02	0.02	34.50	1
Mojarra				
2011	4,538.13	4,317.32	18.28	78,938
2012	3,990.73	3,871.15	21.37	82,713
2013	3,125.85	3,054.87	21.52	65,735
2014	2,738.71	2,702.95	18.22	49,236
2015	2,865.77	2,824.36	16.20	45,757
2016	4,019.87	3,908.39	16.65	65,075
2017	4,580.57	4,494.72	29.48	132,511
2018	4,456.99	4,365.79	30.27	132,156
Otras especies				
2011	16.51	15.98	30.19	483
2012	9.60	9.60	68.73	660
2013	24.01	24.01	74.92	1,799
2014	9.05	9.05	75.59	684
2015	4.45	4.45	14.90	66
2016	5.64	5.64	17.36	98
2017	5.48	5.48	15.79	87
2018	4.40	4.40	14.78	65
Peces de ornato				
2014	0.31	0.31	656.99	206
2018	0.10	0.10	80.00	8
Trucha				
2011	406.00	406.00	53.41	21,686
2012	365.22	365.22	62.11	22,685
2013	298.06	298.06	66.50	19,822
2014	300.20	300.20	57.68	17,314
2015	278.11	278.11	77.08	21,436
2016	177.19	176.86	72.46	12,815
2017	276.93	276.84	80.08	22,169
2018	214.81	214.24	67.57	14,476
TOTAL	68,608.38	67,798.71	0.00	1,340,057
				
Jalisco				
Almeja				
2015	0.86	0.86	8.30	7
2016	1.84	1.84	20.06	37
2017	4.67	4.67	40.46	189
Atún				
2011	58.73	58.73	6.90	405
2012	68.60	68.60	39.08	2,681
2013	268.12	268.12	45.31	12,150
2014	194.98	194.98	24.91	4,857
2015	94.23	94.23	52.58	4,955
2016	96.46	96.41	45.54	4,391
2017	105.73	105.73	28.65	3,029
2018	96.20	96.20	21.99	2,115
Bagre				
2011	128.34	128.18	48.98	6,278
2012	164.39	163.63	52.55	8,599
2013	525.13	524.96	52.30	27,456
2014	593.61	593.40	34.60	20,529
2015	803.39	800.34	40.75	32,615
2016	809.07	807.02	49.67	40,085
2017	797.34	791.96	49.43	39,145
2018	842.06	838.37	55.32	46,377
Bandera				
2011	17.43	15.97	14.93	238
2012	28.57	27.53	12.12	334
2013	47.01	45.06	11.71	528
2014	85.69	85.12	9.63	820
2015	56.58	55.48	9.21	511
2016	30.24	29.86	9.58	286
2017	52.96	46.79	9.34	437
2018	99.56	97.08	13.80	1,340
Baqueta				
2011	0.56	0.56	22.45	13
2012	0.22	0.22	49.59	11
2013	1.69	1.69	43.64	74
2014	1.58	1.58	22.84	36
Barrilete				
2011	122.78	122.78	9.64	1,183
2012	99.06	99.06	6.60	654
2013	525.83	525.83	7.35	3,865
2014	581.97	581.97	6.91	4,023
2015	170.75	170.75	7.55	1,289
2016	80.04	80.00	8.09	647
2017	70.03	70.03	8.81	617
2018	94.82	94.82	9.69	918
Berrugata				
2011	26.91	26.91	15.53	418
2012	14.84	14.84	20.73	308
2013	43.94	43.94	21.91	963
2014	53.60	53.59	10.04	538
2015	47.34	47.29	9.58	453
2016	45.43	45.39	9.72	441
2017	29.32	29.32	10.71	314
2018	25.98	25.98	24.47	636
Bonito				
2011	2.82	2.82	28.24	80
2012	0.28	0.28	21.20	6
2013	61.40	61.37	18.96	1,164
2014	65.44	65.44	6.51	426
2015	9.44	9.44	6.50	61
2016	10.73	10.71	6.85	73
2017	10.96	10.96	7.11	78
2018	18.64	18.64	24.23	452
Cabrilla				
2011	2.45	2.45	13.35	33
